id_game,name,n_genres,n_platforms,n_tags,release_year,success_score
470914,Smutty Scrolls - Alpha (18+),1,1,10,2020.0,0.1882
404099,Zachs Epic Tutorials Chapter 2,0,1,0,2020.0,0.1882
732476,Leira - Stargazer-,1,1,3,2012.0,0.1882
597181,Magical Otoge Iris,1,3,17,2021.0,0.1882
490822,Farm Builder,3,2,8,2020.0,0.1882
385006,Spoopy Crinkle Pony Demo,0,1,4,2019.0,0.1882
384986,Stonks,1,1,0,2019.0,0.1882
944124,Baldi's Basics With Mod Menu,0,4,0,2023.0,0.1882
850343,EON Fighter,5,2,25,2022.0,0.1882
384546,Outpost Delta,2,5,5,2020.0,0.1882
325722,Retrograde (itch),0,1,1,2019.0,0.1882
581125,a guard walks into a tavern,4,1,20,2021.0,0.1882
602043,Nathaniel's Basics Series Part 1,0,1,5,2021.0,0.1882
300725,Россия 2019,4,1,3,2019.0,0.1882
266363,Tsuki Adventure,2,1,8,2018.0,0.1882
520707,Desktop Crewmate,1,1,5,2020.0,0.1882
286093,Belly,2,2,8,2019.0,0.1882
743428,Senkou no Clarias,1,1,5,2020.0,0.1882
732461,Four Winds Fantasy DX Championship Edition,1,1,3,2011.0,0.1882
302054,Superior Anatomy Combat--DEMO 1.1,1,2,4,2019.0,0.1882
961123,Monstrous Love,3,3,22,2023.0,0.1882
272409,Car Wash Simulator,4,1,10,2022.0,0.1882
234022,The One We Found,3,2,6,2018.0,0.1882
285734,Aetheria Online,4,1,5,2019.0,0.1882
383881,Double Homework - Episode 6,0,1,10,2019.0,0.1882
289976,Cities: Skylines - Mass Transit,0,1,7,2017.0,0.1882
896697,Dark Siren,1,1,9,2022.0,0.1882
973890,Womanizer,2,3,28,2024.0,0.1882
521708,Apotheker,2,1,19,2020.0,0.1882
502125,Danny Phantom Ghost Sweep,1,1,0,2010.0,0.1882
748566,Inflation Quest,1,1,2,2014.0,0.1882
329591,Draw a Stickman: AR,2,1,11,2019.0,0.1882
900737,Winter Fragments,0,3,18,2022.0,0.1882
357038,Arcana Famiglia: La storia della Aracana Famiglia,1,1,2,2011.0,0.1882
732427,Mine Dungeon2 ~Rurumu's trip~,3,1,4,2020.0,0.1882
336728,X-Type Plus,1,2,7,2014.0,0.1882
825319,Sakurasou no Pet na Kanojo,2,2,15,2013.0,0.1882
248429,DAISENRYAKU PERFECT 4.0/大戦略パーフェクト4.0,1,1,5,2018.0,0.1882
683194,Riddle Girl,2,1,18,2021.0,0.1882
366295,Sultry Summer Stories,2,1,8,2019.0,0.1882
495229,CRASHER GOOSE,0,2,11,2020.0,0.1882
485225,Lou's Revenge,0,1,7,2020.0,0.1882
712029,ravenfield build 9,1,3,0,2021.0,0.1882
469053,Aberrant,2,1,4,2020.0,0.1882
406012,Roulette Shock - Countdown App,2,1,7,2019.0,0.1882
748389,Waifu Sex Simulator,1,1,3,2019.0,0.1882
598337,Stick It To The Stick Man,1,2,7,2021.0,0.1882
598526,FNF Tricky Test,0,1,1,2021.0,0.1882
743464,Lost Wanderer (2022),1,1,4,2022.0,0.1882
238257,Pool.,2,1,3,2010.0,0.1882
712581,Cupid Story: First Date,2,1,18,2021.0,0.1882
630702,Slime VS. Female Hero Party,1,1,7,2021.0,0.1882
868217,Danger Forever,3,1,35,2022.0,0.1882
253971,Squally,6,3,4,2018.0,0.1882
666378,Might & Magic: Dynasty,1,1,1,2019.0,0.1882
522855,Japanese Dungeon: Learn J-Word,1,3,7,2020.0,0.1882
272529,Atelier Arland Series Deluxe Pack,2,3,1,2018.0,0.1882
285653,Ascend: New Gods,2,2,4,2013.0,0.1882
796745,City Massacre v1.0.2,2,2,3,2022.0,0.1882
823678,PolyCore Defense,3,1,16,2022.0,0.1882
930865,XXX_CYBERRAT_XXX,3,1,17,2023.0,0.1882
743479,Emotion Creators,1,1,5,2020.0,0.1882
522988,DreamWatcher,3,1,11,2020.0,0.1882
242095,Fire!,2,1,15,2015.0,0.1882
960983,inAntrum - Prototype,3,1,19,2023.0,0.1882
285371,Siryou no yasiki ~The Cursed House~,2,1,2,2019.0,0.1882
324340,Pongmates,3,1,3,2019.0,0.1882
967965,ACRES,4,1,22,2023.0,0.1882
523043,"Coming down in the world of a battle nation RPG ""Kunoichi Akane""",1,1,12,2020.0,0.1882
712629,Pixel Game Maker Series MEDIUM-NAUT,2,1,20,2021.0,0.1882
608666,Horse Club Adventures,1,3,6,2021.0,0.1882
279038,Invasion Zero,2,1,6,2019.0,0.1882
930843,East Trade Tycoon,2,2,18,2023.0,0.1882
357850,Buzz!: Brain Bender,1,1,2,2010.0,0.1882
743499,INVISIBLE (2020),1,1,4,2021.0,0.1882
748395,Coliseum City Bride,1,1,3,2017.0,0.1882
407934,Pegas21 онлайн казино на Android,0,1,0,2020.0,0.1882
357855,Brothers Conflict: Brilliant Blue,1,1,2,2014.0,0.1882
428677,Taravana: Deep Ocean Survival,6,1,18,2020.0,0.1882
239900,Solitaire Perfect Match,2,2,6,2014.0,0.1882
358037,Blackwell Legacy,2,1,3,2019.0,0.1882
823468,Uta no☆Prince-sama♪ All Star After Secret,2,2,14,2015.0,0.1882
680022,World of Motors,3,1,6,2021.0,0.1882
580763,X Miku Friday Night Funkin Mod,0,4,1,2021.0,0.1882
712692,My Lovely Girls,2,1,11,2021.0,0.1882
580720,Friday Night Funkin optimized (KADE ENGINE),0,2,2,2021.0,0.1882
743510,Oba-sans Saga,1,1,4,2020.0,0.1882
368243,Elemental Dungeon Online,2,2,17,2019.0,0.1882
571751,Across the demon realm 2,2,1,14,2021.0,0.1882
641796,The Cyclist: Tactics,2,1,9,2021.0,0.1882
311647,Let's Play: Ancient Greek Punishment: Chess Edition,1,1,5,2019.0,0.1882
463163,Geometry Dash Subzero (itch),0,1,4,2020.0,0.1882
632037,Wizodd,4,2,8,2020.0,0.1882
896659,Aery - Path of Corruption,3,1,15,2022.0,0.1882
965652,Crossfire: Sierra Squad,2,1,22,2023.0,0.1882
911470,Theseus Protocol,0,1,22,2023.0,0.1882
952000,Amigo: Kebab Simulator,1,1,22,2023.0,0.1882
960399,NeuroNet: Mendax Proxy,3,1,21,2023.0,0.1882
743601,Lustful Void,1,1,4,2019.0,0.1882
312080,ROOM 237 (Patlegoman),0,1,3,2019.0,0.1882
729364,MYSTERY of the Missing Brigantine,2,1,16,2022.0,0.1882
241142,Temporality,1,2,13,2014.0,0.1882
718896,Cheetahs Are Meant To Be Fast (itch),1,1,6,2022.0,0.1882
782329,Elemental War 2,2,3,21,2022.0,0.1882
241615,The Quest Classic - Hero of Lukomorye III,2,1,5,2010.0,0.1882
334249,Island Days,1,1,2,2014.0,0.1882
238756,Fantasy Battles,6,1,9,2019.0,0.1882
428021,Hello World,5,1,29,2020.0,0.1882
674062,Mother,3,1,5,2021.0,0.1882
743606,Naedoko Demon's Ground,1,1,3,2015.0,0.1882
380508,Zachs Epic Tutorials 4: The Downfall Of Zach,0,1,0,2019.0,0.1882
279021,Temple of Pizza,4,1,1,2019.0,0.1882
316996,Purple Chicken Spaceman,1,2,10,2019.0,0.1882
959624,Flashpoint Campaigns: Southern Storm,1,1,7,2023.0,0.1882
275639,Circuit Slinger,2,1,4,2019.0,0.1882
578167,Tiny Space Academy,3,3,16,2021.0,0.1882
578156,MASAGORO,2,1,11,2021.0,0.1882
430413,US Spy: Mission in Russia,3,2,15,2020.0,0.1882
312044,fish fish,0,2,3,2019.0,0.1882
673680,Residentvania,2,1,7,2021.0,0.1882
342013,Showtime Rhonda 2: The Guns of the Strippers,2,1,5,2019.0,0.1882
310087,Haunted Legends: The Secret of Life - A Mystery Hidden Object Game (Full),2,1,13,2016.0,0.1882
528663,Adventures of Megara: Antigone and the Living Toys,3,2,19,2020.0,0.1882
974476,Hax Ball,1,1,0,2010.0,0.1882
669359,Sexcraft - Sofiya and the Lewd Clan,1,1,17,2021.0,0.1882
754980,Medusa's Heart of Stone Chapter 01,2,1,21,2022.0,0.1882
379594,The Fog Knows Your Name,3,3,4,2019.0,0.1882
729312,Broken of Darkness,3,1,3,2019.0,0.1882
334859,Misshitsu no Sacrifice,1,1,2,2010.0,0.1882
576581,Summoners Era,2,1,8,2020.0,0.1882
379525,Alchemist Dungeon,1,1,9,2020.0,0.1882
750320,THE MYSTERY FILES OF DETECTIVE INABA NO. 3,1,1,3,2019.0,0.1882
917806,Super Video Golf,1,1,27,2023.0,0.1882
275687,Cyberdrome,3,1,4,2019.0,0.1882
808858,Hidden Treasures in the Forest of Dreams,2,1,21,2022.0,0.1882
275688,Steel Alcimus,3,1,19,2018.0,0.1882
610248,Romance of Raskya,1,1,16,2021.0,0.1882
860366,Five Nights at F***ing Candy's,1,1,9,2022.0,0.1882
719178,BELLY GAMER GIRL,0,1,8,2022.0,0.1882
253234,"JK Trouble Main""s",1,1,4,2015.0,0.1882
280650,Everpath: A pixel art roguelite,4,1,6,2020.0,0.1882
720965,シオリノコトハ - Dark Reflections,1,1,16,2022.0,0.1882
861396,Manafinder,1,1,18,2022.0,0.1882
497358,FOUNDRY (itch),1,1,10,2020.0,0.1882
967983,Poems & Codes,2,3,12,2023.0,0.1882
807115,Veil of Dust: A Homesteading Game,3,1,22,2022.0,0.1882
428340,The Celtos,4,1,11,2020.0,0.1882
743764,Orc Castle - Disgraced Battle Maidens in Heat,1,1,3,2015.0,0.1882
672387,NORR part II: Will Walker,3,1,24,2021.0,0.1882
331400,NHL Slapshot,1,1,2,2010.0,0.1882
576434,ECHOLOCAUTION,3,2,19,2021.0,0.1882
965884,Hero of Fate,4,1,21,2023.0,0.1882
858019,Girlfriend Simulator,0,3,8,2022.0,0.1882
278031,Sonar Beat,3,3,7,2019.0,0.1882
536907,The Button Witch,2,1,7,2020.0,0.1882
779841,Super Nano Blaster,2,2,23,2022.0,0.1882
917758,Scorn DLC: The Death Of Last,1,2,3,2023.0,0.1882
968309,Gears of Dragoon: Fragments of a New Era,2,1,22,2023.0,0.1882
263090,Torii (itch),0,1,10,2018.0,0.1882
330472,Autumn Dynasty,1,1,0,2012.0,0.1882
335118,Nintendo Pocket Football Club,1,1,0,2013.0,0.1882
745466,Launcher,0,1,0,2022.0,0.1882
965135,Dragon Princess is Hungry,2,1,20,2023.0,0.1882
318586,한입만 줄래?,1,1,0,2017.0,0.1882
335198,Out of the Park Baseball 15,2,2,0,2014.0,0.1882
262430,KóterGame,3,1,8,2018.0,0.1882
531069,Electromagnetism,0,1,5,2020.0,0.1882
554314,Joyspring,4,3,24,2021.0,0.1882
290945,THE TEAR,2,1,2,2019.0,0.1882
869636,Sex Adventures - Office Affairs,2,1,18,2022.0,0.1882
721066,Synthetic Lover,3,3,21,2022.0,0.1882
496782,Battle Night,2,1,13,2020.0,0.1882
668158,Power Rangers RPG Maker MV,1,1,0,2021.0,0.1882
276061,Kaiju Super Datetech,1,3,9,2018.0,0.1882
861405,Blood Nova,2,2,19,2022.0,0.1882
745619,Kutsujoku 2,1,1,3,2019.0,0.1882
492254,Survive or Thrive,2,1,21,2020.0,0.1882
748446,Forest of the Abyss 2,1,1,3,2018.0,0.1882
496762,Cafe Deux Femmes,3,2,18,2020.0,0.1882
560739,Watch Your Ride,3,2,0,2021.0,0.1882
745720,Musuko no Musuko wa Dare no Mono!? ~Musuko Soudatsu Haha Imouto Sensen~,1,1,3,2016.0,0.1882
334498,Labyrinth Cross Blood,2,1,0,2010.0,0.1882
560759,Rocket Skates VR,6,1,16,2021.0,0.1882
715593,PaintBall War 2,4,1,21,2021.0,0.1882
318538,Grim Tales: The Final Suspect - A Hidden Object Mystery (Full),2,1,14,2016.0,0.1882
960192,Fantasy Survivors,3,1,16,2023.0,0.1882
496686,Cybernetic Fault,4,1,20,2020.0,0.1882
262128,Forest's Secret,1,1,4,2018.0,0.1882
283975,Super Versus,3,1,4,2019.0,0.1882
552978,Across the demon realm,5,1,9,2021.0,0.1882
971438,Head AS Code,3,1,19,2021.0,0.1882
566684,Meeerge:3in1- Fun merge game,2,1,3,2020.0,0.1882
967774,Nope Nope Nope Nope Nurses,2,1,19,2023.0,0.1882
259425,noitanigami,1,2,9,2018.0,0.1882
282939,"TRAX - Build it, Race it",0,2,4,2018.0,0.1882
962822,Abathor - Atlantis Landing,3,1,21,2023.0,0.1882
871151,Slice & Dice (tann),1,2,0,2021.0,0.1882
303971,Pigglet in Mrs. Big Bad Werewolf ALPHA v0.285 (18+),2,2,8,2019.0,0.1882
765076,Nature's Habit,3,1,10,2022.0,0.1882
420995,War Of Valhalla,1,1,12,2020.0,0.1882
602354,Scramble: Battle of Britain,1,1,36,2024.0,0.1882
603640,Karlson - [FULL GAME] [WITH CHEATS.TXT][LEAKS],2,1,9,2021.0,0.1882
336570,Vitamin X Evolution Plus,1,2,0,2010.0,0.1882
717336,Paranormal Syndrome,1,1,4,2011.0,0.1882
560893,Corpse Party: re-call,0,1,8,2021.0,0.1882
283385,ACA NEOGEO KIZUNA ENCOUNTER,0,2,3,2019.0,0.1882
863780,Moorhuhn X - Crazy Chicken X,5,1,13,2022.0,0.1882
304995,Super Cherry Exit,2,4,6,2019.0,0.1882
973547,Cosplay Club,1,2,23,2023.0,0.1882
781840,Gacha Art! (Deleted Mod and its not mine its by Rima_Katsu),0,1,5,2022.0,0.1882
720954,YEOLLEB Warrior,3,1,12,2022.0,0.1882
727382,Last Night of Winter,4,1,17,2020.0,0.1882
281840,ANIMUS,1,3,1,2019.0,0.1882
289871,Grand Ages Rome Gold,0,1,4,2010.0,0.1882
321763,Viper,1,1,9,2019.0,0.1882
268341,The True Tales of Bloodstreet 13 - Chapter 1,2,2,4,2019.0,0.1882
318214,Tiles of Furness (18+),1,3,9,2019.0,0.1882
616480,Granny: Chapter Two (itch),0,1,12,2021.0,0.1882
967165,Gordy and the Monster Moon,3,3,16,2023.0,0.1882
970934,Yukikoi Melt,2,1,16,2020.0,0.1882
427721,Dark Raider,3,1,7,2020.0,0.1882
369638,e621 The Game: Tag Your It,0,1,3,2019.0,0.1882
268357,Gizmo,2,1,4,2018.0,0.1882
443576,Loser Reborn,1,1,5,2020.0,0.1882
309188,Hyper Flight,4,1,6,2019.0,0.1882
865035,Byte Lynx,1,1,22,2022.0,0.1882
496080,VirtualBox,0,1,2,2020.0,0.1882
389108,Pokemon Defense,0,1,2,2019.0,0.1882
452105,Succuquest,2,1,9,2020.0,0.1882
573812,Friday Night Funkin' GBA EDTION,0,1,1,2021.0,0.1882
934597,Click & Cum,2,1,23,2023.0,0.1882
263568,Aeternitas,5,1,4,2018.0,0.1882
392031,"Enchanted in the Moonlight - Kiryu, Chikage & Yukinojo",1,2,16,2019.0,0.1882
432491,Charrua Soccer,5,4,26,2020.0,0.1882
736245,Starless (2010),1,1,6,2010.0,0.1882
961939,Sex Simulator - Futanari BDSM,3,3,22,2023.0,0.1882
736426,Pleasure Kingdom,4,1,14,2022.0,0.1882
351150,Самозванец,3,1,1,2020.0,0.1882
548250,Scary Cartoon Cat Horror Game,2,1,3,2020.0,0.1882
389014,Averon Rising,2,1,4,2020.0,0.1882
961938,Battle Grid,0,1,19,2023.0,0.1882
290815,B101,0,3,5,2019.0,0.1882
865675,Meeting With Melissa,0,4,9,2022.0,0.1882
973204,Shotgun Shenanigans,1,1,9,2023.0,0.1882
790854,Home Sweet Home (Demo),0,2,3,2022.0,0.1882
934603,Stickman Trenches,3,1,14,2023.0,0.1882
873847,Candy Creeps,3,1,29,2022.0,0.1882
327270,Sphinx & the Cursed Mummy,1,1,4,2019.0,0.1882
738038,Duke Nukem: Alien Armageddon,1,1,3,2018.0,0.1882
748484,Iris Quest,1,1,3,2020.0,0.1882
736236,PokeXGames,1,1,0,2011.0,0.1882
532537,DOP 2: Delete One Part,1,2,4,2020.0,0.1882
605028,8:11,1,1,5,2021.0,0.1882
268909,Axel,1,1,0,2018.0,0.1882
738041,He-Man,1,1,3,2013.0,0.1882
961879,Beyond The Evil,3,1,19,2023.0,0.1882
495825,Bot Wars,3,3,25,2020.0,0.1882
492070,Gotta Date Them All,5,1,16,2020.0,0.1882
591109,Kingdom of Pirates,2,1,10,2021.0,0.1882
370198,Mizari Loves Company,3,3,10,2018.0,0.1882
509398,Ms.Director,3,1,21,2020.0,0.1882
443031,Our Disgusting Fate,2,2,9,2020.0,0.1882
350887,Pushy and Pully in Blockland,3,6,13,2020.0,0.1882
647579,Women's Prison,3,1,18,2021.0,0.1882
738079,Pokemon Wack,1,1,2,2015.0,0.1882
736228,Len'en Tasouken ~ Earthen Miraculous Sword,1,1,6,2013.0,0.1882
588362,Friday Night Gachin' (2.0),1,1,6,2021.0,0.1882
353443,Macross Delta Scramble,3,1,2,2016.0,0.1882
736216,Suddenly i'm falling in love with you,1,1,5,2011.0,0.1882
844357,Magic Life,2,1,11,2011.0,0.1882
971899,Kuroinu 2 Redux,1,1,21,2023.0,0.1882
587752,Cyberika: Action Adventure RPG,2,1,20,2021.0,0.1882
294695,Fight Knight - A Night to Fight,0,1,10,2019.0,0.1882
292821,The Fan Game - Back to the Future Part III: Timeline of Monkey Island,1,1,5,2019.0,0.1882
548042,Melancholy Love,3,2,17,2021.0,0.1882
907404,Gachi: Space Orgasm,2,1,20,2023.0,0.1882
748458,College Daze,1,1,4,2022.0,0.1882
968221,Ghost Girl Ghussy: XXXL Edition,1,3,15,2023.0,0.1882
288799,Sengoku Jidai GOLD,0,1,11,2016.0,0.1882
269329,The Nonomancer,1,1,2,2016.0,0.1882
907393,Building our Futature,1,3,23,2023.0,0.1882
970705,Naked Story (Sports Festival Ver),4,1,9,2020.0,0.1882
907462,Territory: Farming and Fighting,3,1,20,2023.0,0.1882
454236,Starcaller,5,1,18,2020.0,0.1882
739535,Miserere,1,1,1,2011.0,0.1882
658586,FNF - Vs. Fevertown,0,1,10,2021.0,0.1882
736175,Amor Doce: High School Life,1,3,3,2011.0,0.1882
388163,Megalovania - Undertale - Piano Tiles,0,1,6,2019.0,0.1882
771061,FNaF Security Breach Online for android,0,1,4,2022.0,0.1882
392329,Seek Hearts,4,4,7,2019.0,0.1882
322962,"I'm Just Popping Down The Dungeon, Does Anybody Want Anything?",2,2,6,2019.0,0.1882
771870,Fitness game,0,4,7,2022.0,0.1882
708324,FNF Sonic.exe 2.0 for mac,0,1,1,2021.0,0.1882
377620,The Lemon Base (A Baldis Basics Mod),0,1,1,2019.0,0.1882
840829,Delta Manifold,3,1,20,2022.0,0.1882
747859,siren-head,0,1,3,2022.0,0.1882
739559,"Gin'iro, Haruka",1,1,5,2016.0,0.1882
269393,ルナとシンシア,2,1,1,2019.0,0.1882
321191,Twin Soul,1,1,3,2019.0,0.1882
392997,ShieldWall (itch),1,1,4,2019.0,0.1882
736174,Chocolate Rambo,1,1,1,2013.0,0.1882
393539,Hentai Fetish Tycoon,2,2,7,2019.0,0.1882
387979,Windows 9.1.exe,2,1,4,2019.0,0.1882
846452,Nade Nade Onna no Ko 7: Imprisonment Sex Story,1,1,22,2022.0,0.1882
739592,A New Little World,1,1,0,2019.0,0.1882
614465,Age of Undead,2,2,22,2021.0,0.1882
961688,No More Rainbows,3,1,21,2023.0,0.1882
534115,The Whisperer (itch),3,1,19,2020.0,0.1882
424396,Yu-Gi-Oh Duelists of the Roses Remake (BETA),1,1,4,2020.0,0.1882
966371,Bandle Tale: A League of Legends Story,2,1,37,2024.0,0.1882
484834,Flatland Vol.2,2,2,19,2020.0,0.1882
898505,X-Blades HD,1,1,22,2022.0,0.1882
739622,Logos (2020),1,1,2,2020.0,0.1882
395704,Crunchy,1,1,9,2019.0,0.1882
395892,Mr.Wixa Horror Im Rewe,0,1,10,2019.0,0.1882
838404,My Coworker is an Idiot,4,2,24,2022.0,0.1882
962155,Eyes Of War,2,1,20,2023.0,0.1882
959611,Summer Lesson,1,1,0,2016.0,0.1882
838297,Another Chance (2022),1,1,4,2022.0,0.1882
961600,Astebros,2,1,26,2023.0,0.1882
933685,Baldis Basics Mod Menu,0,1,3,2023.0,0.1882
838204,Lewd Realm Sacrifice Araka ~A JK Exorcist Horror RPG,1,1,5,2021.0,0.1882
321256,ThunderGod,1,1,3,2019.0,0.1882
838179,Saria Reclaimed,1,1,4,2022.0,0.1882
969021,ALPHA-NIGHTHAWK,1,1,19,2022.0,0.1882
739644,Kamikaze Veggies,3,1,26,2022.0,0.1882
622488,Might & Magic Era of Chaos,3,2,0,2019.0,0.1882
495683,The Secret Order: Return to the Buried Kingdom (Xbox One Version),0,1,11,2020.0,0.1882
333986,Harmo Knight,1,1,0,2012.0,0.1882
320443,BDSM Waifu,7,1,3,2019.0,0.1882
301557,Strangers of the Power 3,3,2,4,2019.0,0.1882
963691,Lachesis or Atropos,2,3,16,2023.0,0.1882
670860,1st Prize Helps Mugman's,1,1,0,2021.0,0.1882
336075,StormLover V,1,2,0,2015.0,0.1882
427586,EleMetals: Death Metal Death Match!,2,2,14,2022.0,0.1882
397115,Ravenfall,1,1,7,2019.0,0.1882
244841,Crashphalt,1,1,7,2018.0,0.1882
783761,8/8/88 Needle AL,2,2,19,2022.0,0.1882
269959,Silantro AC-130 Spooky Demonstrator,1,1,3,2018.0,0.1882
546860,Mr Autofire,2,1,7,2019.0,0.1882
326875,Jump Force Mugen,1,1,2,2019.0,0.1882
959740,Divine Dawn,3,3,22,2023.0,0.1882
739789,Brutal Rifters,2,1,26,2022.0,0.1882
288618,Raving Rabbids: Alive & Kicking,1,1,2,2016.0,0.1882
961554,98xx,2,1,14,2023.0,0.1882
907373,Ringborn,3,1,17,2023.0,0.1882
892953,Petite Adventure,3,1,9,2022.0,0.1882
546733,Barbie World Explorer,3,1,7,2019.0,0.1882
309404,Самая обычная игра про самую обычную потерю,0,2,3,2019.0,0.1882
546706,Cat Simulator 2020,2,1,19,2020.0,0.1882
332782,Ciel Nosurge RE:Incarnation,1,1,2,2013.0,0.1882
965323,ghostpia Season One,1,2,21,2023.0,0.1882
586078,Insiders,5,1,21,2021.0,0.1882
647665,Super Hiking League DX,1,2,13,2021.0,0.1882
622559,Alien Flex,2,1,11,2021.0,0.1882
281313,The Jekoos,6,1,2,2019.0,0.1882
734680,Lethal Crisis Proto Sphere,2,1,2,2011.0,0.1882
387256,Project IO,1,1,4,2020.0,0.1882
694380,In The Line Of My Heart,1,1,21,2021.0,0.1882
938146,Germinal,2,1,15,2023.0,0.1882
313903,United Legends,2,1,14,2018.0,0.1882
296259,Immortal Rogue,2,2,11,2019.0,0.1882
622947,FNF AGOTI TEST [Friday Night Funkin A.G.O.T.I TEST],0,1,6,2021.0,0.1882
741541,Last Legacy (2013),2,1,1,2013.0,0.1882
969081,Renai X Royale - Love's a Battle,1,1,16,2022.0,0.1882
741550,Toadette Strikes,1,1,2,2015.0,0.1882
354271,Happy Color – Color by Number,2,2,7,2018.0,0.1882
332968,Cubic Ninja,1,1,2,2011.0,0.1882
741558,Distorted Travesty 3,2,1,0,2015.0,0.1882
665507,Audio Drive Storm,1,1,5,2021.0,0.1882
318454,The Outlived,2,1,16,2019.0,0.1882
242706,Pilot Sports,6,3,5,2018.0,0.1882
398440,Tile Snap,2,1,2,2019.0,0.1882
961485,Spiral Dystopia,3,1,6,2023.0,0.1882
287349,Hellink,2,3,9,2019.0,0.1882
967290,IGNISTONE,2,1,20,2023.0,0.1882
946642,My Life as a Cult Leader,3,1,11,2023.0,0.1882
217576,Alice in Wonderland (FULL) - Extended Edition - A Hidden Object Adventure,2,1,7,2010.0,0.1882
484899,CHRONOSHOT,4,2,14,2020.0,0.1882
542281,Russian Car Driver HD,1,1,16,2021.0,0.1882
354370,World War Heroes: WW2 FPS,2,1,9,2017.0,0.1882
783744,Get-A-Grip Chip and the Body Bugs,3,3,22,2022.0,0.1882
515064,Siren Head: Awakening,3,2,19,2020.0,0.1882
386756,Café Rouge DEMO,0,2,4,2019.0,0.1882
832676,Warrior Cats Hunger Games Simulator,1,3,4,2022.0,0.1882
734639,INTERCEPTOR(complete edition),1,1,3,2012.0,0.1882
585124,Baldi's Brutal Basics Mod Menu,0,3,0,2021.0,0.1882
743583,Leane 2: Leane of Legitimate Crown,1,1,3,2019.0,0.1882
965635,Strategic Mind: Spirit of Liberty,2,1,20,2023.0,0.1882
649469,Slendrina Remake (itch),0,2,3,2021.0,0.1882
973251,Faeland,3,1,9,2023.0,0.1882
430378,Freight Simulator,4,1,9,2020.0,0.1882
488416,Short Creepy Tales: 7PM,2,1,21,2020.0,0.1882
973286,GRIDROAD,3,3,12,2023.0,0.1882
677187,ECO HOLE,4,1,20,2021.0,0.1882
951266,Vaporeon Belly Rubs 1.0,1,1,7,2023.0,0.1882
428018,Naked News,1,1,13,2020.0,0.1882
750358,Eyes Without A Face,1,1,3,2010.0,0.1882
850734,Tailbound,4,1,21,2022.0,0.1882
416642,Victory Heat Rally (itch),1,1,4,2020.0,0.1882
499266,Raiders!,4,1,12,2020.0,0.1882
380825,Potion Paws,2,1,2,2019.0,0.1882
316901,Artemis: God-Queen of The Hunt,3,2,8,2019.0,0.1882
284539,monster boy,0,1,0,2019.0,0.1882
743590,Amayui Castle Meister,1,1,3,2017.0,0.1882
815186,My Therapy,3,2,17,2022.0,0.1882
571730,Assimilation X,3,2,19,2021.0,0.1882
290049,Touch Hockey 2,1,1,2,2015.0,0.1882
499211,Heroine for Hire,2,3,18,2020.0,0.1882
526550,Motor Strike: Racing Rampage,5,1,26,2020.0,0.1882
265506,Glitchphobia,1,1,9,2018.0,0.1882
578251,Game of Khans,2,1,5,2021.0,0.1882
750341,Patty & Mr.Miles,1,1,3,2015.0,0.1882
527047,Static Senpai,1,1,8,2020.0,0.1882
951993,Brinefall,2,1,19,2023.0,0.1882
275267,Offendron Warrior,3,1,18,2018.0,0.1882
979136,Colony City 27λ,3,1,24,2024.0,0.1882
992026,MONSTER GIRL EVOLUTION,2,4,9,2024.0,0.1882
979924,Headquarters: World War II,2,1,30,2024.0,0.1882
991218,Long Story Short,2,3,21,2024.0,0.1882
984028,The Galactic Harem Handbook: Chapter 2 - NSFW Sci-Fi Porn,2,3,22,2024.0,0.1882
979207,DYSCHRONIA: Chronos Alternate - Dual Edition,2,1,23,2024.0,0.1882
989534,The Nameless: Slay Dragon,4,1,23,2024.0,0.1882
975063,Call of Sentinels,3,1,20,2024.0,0.1882
975346,Elf boss's dog training,2,1,21,2024.0,0.1882
984353,Candy & Toys Store Simulator,2,1,20,2024.0,0.1882
975349,Kingsvein,4,1,22,2024.0,0.1882
980056,Laughing to Die,2,1,18,2024.0,0.1882
976698,CUM Queens 🔞💦,3,1,22,2024.0,0.1882
985048,Horticular,3,2,23,2024.0,0.1882
977838,Multiplayer Platform Golf,2,2,20,2024.0,0.1882
981894,Furry Aim Trainer,3,1,18,2024.0,0.1882
981861,SAMURAI WARRIORS 4 DX,1,1,22,2024.0,0.1882
978994,Sex College 🔞,3,1,23,2024.0,0.1882
982735,Umbraclaw,2,1,12,2024.0,0.1882
981817,Liu Shan Maker,2,1,22,2024.0,0.1882
991712,Game Of Fate,4,2,23,2024.0,0.1882
986563,Roundscape Adorevia,2,1,23,2024.0,0.1882
975187,Computer Repair Shop,2,1,14,2024.0,0.1882
974753,FIFA Street 4,2,2,0,2012.0,0.1882
990246,Beloved Rapture,3,1,22,2024.0,0.1882
977268,Empires Shall Fall,1,1,28,2024.0,0.1882
988642,Hard Time III,5,1,28,2024.0,0.1882
989200,BM Love Cafe,3,1,22,2024.0,0.1882
981509,KAMLA,2,1,20,2024.0,0.1882
991694,Late Homework | 遅れた宿題,2,1,22,2024.0,0.1882
975496,Hypnosis Card,3,1,21,2024.0,0.1882
989158,Flowstone Saga,1,3,48,2024.0,0.1882
989857,Sonny Legacy Collection,5,2,20,2024.0,0.1882
989100,Shinehill,5,1,20,2024.0,0.1882
993075,Dream Lust,1,2,24,2024.0,0.1882
975163,Illegal Mahjong,3,1,21,2024.0,0.1882
