n_genres,n_platforms,n_tags,release_year,is_top_genre_1,is_top_genre_2,is_top_genre_3,is_top_genre_4,is_top_genre_5,is_top_platform_1,is_top_platform_2,is_top_platform_3,is_top_platform_4,is_top_platform_5,is_top_tag_1,is_top_tag_2,is_top_tag_3,is_top_tag_4,is_top_tag_5,is_optimal_duration,playtime,success_category,name
2,1,7,2018.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,low_success,Revelation Online
3,1,12,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,The Cooking Game VR
1,5,18,2018.0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,3,low_success,Scheming Through The Zombie Apocalypse: The Beginning
4,1,11,2018.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Shadow of the Black Dragon
3,1,6,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,low_success,The Pillage
2,6,8,2020.0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,low_success,Freakout: Calamity TV Show
2,1,3,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,moderate_success,Glare1more
3,3,10,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,low_success,MonsterxMan: Inheritence To Lust
3,3,13,2018.0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,9,high_success,Love Esquire - Dating Sim/RPG/Visual Novel
4,1,5,2018.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,DAOKER:A BANISHED TIGER
2,2,7,2018.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,moderate_success,Beckett
2,1,6,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,moderate_success,Tropical Liquor
5,1,4,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Feed Eve
3,1,6,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,low_success,BeeFender
3,1,8,2018.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,MONMUSU * FIGHT!
4,1,4,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Super Tits Rush
1,1,9,2018.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,"Drumpf: Rise Up, Libertonia!"
2,1,10,2018.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,5,low_success,Deluded Mind
3,1,8,2018.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,low_success,Erinye Demo
1,4,15,2022.0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,4,high_success,Martha is Dead
2,3,1,2018.0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,low_success,Viki Spotter: Zoo
2,1,4,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,CrazyHousePlanes
2,1,13,2018.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,low_success,MARVEL END TIME ARENA
4,4,9,2018.0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,4,moderate_success,Holy Potatoes! A Spy Story?!
4,1,7,2018.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Somnium Space
1,1,2,2018.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Seat of War
4,1,1,2018.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Color by Number - Pixel Draw
4,3,2,2018.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,15,low_success,Dr. Cares - Amy's Pet Clinic
2,6,6,2020.0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,4,high_success,Coffee Talk
5,1,4,2018.0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Princess Lili - 丽丽公主
6,4,25,2022.0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,low_success,The Alchemist
4,2,2,2018.0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,4,low_success,Prosperity
4,1,3,2018.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,low_success,Archery Kings VR
3,1,14,2018.0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,low_success,Maidens of a Hollow Dream / 虚夢の乙女
3,3,3,2018.0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,low_success,Score a goal 2 (Physical football)
3,1,5,2018.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,4,low_success,Fortissimo FA
2,1,12,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,They Are Hundreds
4,1,2,2018.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Badminton Kings VR
2,3,7,2018.0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,low_success,Deliverace
3,2,5,2018.0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,low_success,Supaplex HARD
2,1,6,2018.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Future Proof
3,1,8,2019.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,moderate_success,Workers & Resources: Soviet Republic
1,3,4,2018.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,low_success,Truth: Disorder II
3,1,7,2018.0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,low_success,Dissimilated Land
2,1,8,2018.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Cosmos Invictus
4,5,13,2018.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,2,high_success,Exiled Kingdoms
5,1,5,2018.0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Fairyland: The Guild
5,1,4,2018.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Sail and Sacrifice
2,1,5,2017.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,low_success,Diesel Railcar Simulator
3,3,17,2020.0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,low_success,Saint Kotar: The Yellow Mask
2,1,3,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,low_success,Runefall
5,2,4,2018.0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,9,low_success,魔物讨伐团
2,1,13,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,high_success,Slap City
3,3,5,2018.0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,low_success,Perspectrum
3,4,9,2018.0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,low_success,Ammo Pigs: Armed and Delicious
5,1,8,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,low_success,The Painter's Apprentice
3,2,8,2018.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Adolescent Santa Claus
2,1,6,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,JumpStream
3,1,15,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,A Walk in the Woods
1,1,2,2018.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Київ: з ранку до світанку з Lenovo Explorer
2,1,5,2018.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,NeverBound
4,2,2,2018.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,low_success,Duck Souls
2,1,18,2018.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Impulsion
2,2,5,2018.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,low_success,Red Crucible 2: Reborn
3,1,19,2018.0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,low_success,De'Vine: World of Shadows
2,1,15,2018.0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,3,low_success,Nephise: Ascension
1,1,10,2018.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,low_success,Picross Fairytale - nonogram: Red Riding Hood secret
3,2,18,2018.0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,moderate_success,Hakoniwa Explorer Plus
2,3,5,2018.0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,low_success,Quaddro 2
4,1,11,2018.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Blood Ancestors - Open Alpha
4,1,4,2018.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,low_success,EONIA
4,1,4,2018.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Warrecs
4,4,9,2018.0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,2,high_success,Aggelos
3,1,9,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,low_success,Zup! X
5,6,13,2020.0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,3,moderate_success,Roundguard
3,3,5,2018.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,low_success,The Great Geometric Multiverse Tour
2,1,9,2018.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,low_success,"So, uh... a spaceship crashed in my yard."
3,2,6,2018.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,low_success,Obliteracy
3,1,6,2018.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,31,low_success,FinalFire
4,1,15,2018.0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,3,low_success,Eredia: The Diary of Heroes
4,1,16,2017.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,FROSTBITE: Deadly Climate
3,1,4,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,low_success,Fortissimo FA INTL Ver
1,1,3,2018.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Warfare 1944
4,5,5,2020.0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,8,high_success,Temtem
2,1,4,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Wheelbarrow Warrior
4,1,9,2018.0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,6,low_success,女装妹妹从没少过麻烦
3,1,3,2018.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Me Smart Orc
3,5,12,2019.0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,3,high_success,What the Golf?
4,1,13,2018.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Seasonal Soccer
2,1,6,2019.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Re-Legion
4,1,8,2018.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,low_success,Bleeding Knife
2,1,14,2018.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,My Little Farmies
3,3,6,2018.0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2,low_success,Hasbro's BATTLESHIP
4,1,3,2018.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Slum Ball VR Tournament
6,2,19,2024.0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,low_success,Above
2,2,1,2018.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,moderate_success,Football Manager Touch 2019
3,2,4,2020.0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,low_success,Swords of Gargantua
3,3,4,2020.0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,low_success,Warriorb
1,1,3,2018.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Picross Fairytale: Legend of the Mermaid
4,1,3,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2,low_success,Achievements printer part 1
4,2,17,2018.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,low_success,Broken Minds
2,3,5,2018.0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,4,moderate_success,11-11 Memories Retold
3,1,2,2018.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Tower climber
5,1,9,2018.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Olorun: Theocracy
4,1,10,2018.0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,low_success,The Capture Worlds
2,3,3,2019.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,low_success,Eternity: The Last Unicorn
1,1,10,2018.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Bug Attack!
2,1,5,2018.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,low_success,Echoes III
2,2,13,2018.0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,low_success,Hyperspace Dogfights
4,1,2,2018.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Bottle of truth
2,2,6,2018.0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,low_success,Sacred Stones
3,1,11,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,low_success,One Tank to Rule Them All
1,2,7,2018.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,low_success,Mind Labyrinth VR Dreams
3,1,4,2019.0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,4,low_success,Artificer
2,7,2,2019.0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,3,low_success,Arida: Backland's Awakening
3,1,2,2018.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,VR Jogger
1,1,5,2018.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,DeDrive
4,1,2,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Swipe Fruit Smash
3,2,2,2018.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,low_success,Bunny - The Horror Game
3,4,8,2018.0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,3,low_success,Winds of Change
3,1,7,2022.0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,high_success,Star Valor
3,4,3,2019.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,low_success,Godly Corp
3,1,11,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,low_success,Roguebreaker
3,1,2,2018.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Dwarf Defense
1,1,9,2018.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,low_success,BAAM SQUAD
2,1,10,2018.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,low_success,!AnyWay!
2,1,9,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Super Lula Escape From Prison
1,2,12,2020.0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,4,low_success,Chef - A Restaurant Tycoon Game
3,1,6,2018.0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,4,low_success,vridniX
2,1,2,2018.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Answer The Question
2,2,7,2018.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,low_success,Star Trek Adversaries
2,2,1,2018.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,low_success,Mendel
4,2,10,2018.0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,4,low_success,LifeZ - Survival
5,1,5,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Hit The Hive
1,1,2,2018.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,School Fab Lab VR
3,3,7,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,2,low_success,NetHack: Legacy
1,2,9,2018.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,low_success,Hatsune Miku VR / 初音ミク VR
1,1,3,2018.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Retro Hacker
2,1,3,2018.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,10,low_success,祛魅·教化（祛魅1）
3,2,7,2019.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,moderate_success,Black Future '88
3,1,9,2018.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,low_success,Diner Bros
1,1,6,2017.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,low_success,神舞幻想 Faith of Danschant
3,1,8,2018.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,6,low_success,i Brave New World i
3,1,17,2018.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,School Idol
1,1,6,2018.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,low_success,Conjure Strike
3,2,16,2018.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,My Free Farm 2
1,1,1,2018.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11,low_success,Bomb Riders
1,3,8,2018.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,6,moderate_success,Zanki Zero: Last Beginning
1,1,3,2018.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Monsters Attack
4,4,4,2019.0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,3,moderate_success,Pathway
3,2,4,2018.0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,low_success,Project Pastorate
1,1,7,2018.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,5 Star Hawaii Resort - Your Resort
2,1,11,2019.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,low_success,Tank Operations: European Campaign REMASTERED
4,4,18,2020.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,2,low_success,HyperParasite
2,2,5,2018.0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,8,low_success,Mahjong Riichi Multiplayer
1,3,10,2019.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,moderate_success,Age of Wonders: Planetfall
3,1,5,2018.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Battle of Kings
1,1,8,2019.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,Double
2,2,7,2018.0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,low_success,Queen of Seas 2
3,4,5,2019.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,low_success,Kine
2,2,2,2020.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,low_success,Spinch
3,1,8,2018.0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,Catsapults
2,4,17,2018.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,moderate_success,The King's Bird
2,3,11,2018.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,low_success,Scrunk
3,1,5,2018.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,high_success,Cliff Empire
3,1,17,2018.0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,3,low_success,Fhtagn! - Tales of the Creeping Madness
2,1,6,2018.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Kill 'Em All
4,1,2,2018.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Tiny Mage
4,4,17,2020.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,low_success,Area 86
2,1,7,2018.0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2,low_success,神社的百合香 ~ Floral Aroma in the Shrine
5,3,12,2018.0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,6,low_success,Pirate Code
1,2,3,2018.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,low_success,Sanguine Sanctum
3,1,5,2018.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,low_success,SpaceBourne
3,2,8,2018.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,low_success,Football Heroes Turbo
4,2,2,2018.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Amethlion
3,3,4,2018.0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,low_success,TANGLEWOOD (2018)
3,1,9,2018.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,Pirate Island Rescue
2,3,3,2018.0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,low_success,❂ Hexaluga ❂ Dungeons and Hunting ☠
2,1,4,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,Space Between Worlds
1,1,4,2012.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,low_success,Adera
6,1,6,2018.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,7 Days in Dream 光尘
3,2,14,2019.0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,4,low_success,Fission Superstar X
1,4,22,2021.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,moderate_success,Arkham Horror: Mother's Embrace
5,1,4,2018.0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,low_success,The Commission: Organized Crime Grand Strategy
2,1,3,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Etherian
1,1,7,2018.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,low_success,Beat the Song
1,1,1,2018.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,low_success,Gravity Jump
1,1,8,2018.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,low_success,The 8th Day
3,2,18,2018.0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,3,low_success,The Thin Silence
2,3,7,2018.0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,8,low_success,Oakwood Academy of Spells and Sorcery
1,3,6,2018.0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,moderate_success,Trash Story
4,1,3,2018.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Nobody Knows
3,1,5,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,Shrouded in Sanity: Freebirth
5,1,12,2018.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Existential Kitty Cat RPG
3,1,17,2018.0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,4,low_success,Treasure Hunter Claire
2,1,9,2018.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6,low_success,NEKO-NIN exHeart 2
3,1,3,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Russian Prisoner VS Nazi Zombies
1,1,6,2018.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,VR Benchmark Kanojo
2,4,9,2018.0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,5,high_success,STEINS;GATE ELITE
4,3,8,2018.0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,low_success,Lethal Lawns: Competitive Mowing Bloodsport
3,1,3,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,low_success,SAS VS Zombies
3,1,6,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Charlotte
2,1,5,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,low_success,Gothicc Breaker
4,1,6,2018.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,3,low_success,Ouroboros
4,3,9,2018.0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,low_success,Fairyland: Chronicle
4,1,5,2018.0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,3,low_success,BOOBS BATTLEGROUND
1,1,9,2018.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,low_success,Wasteland Rampage
2,1,9,2018.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,low_success,Traum
3,1,6,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,SOLAR BATTALION
3,1,13,2018.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Unsolved Stories
3,1,16,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,low_success,Onii-Chan
4,1,6,2018.0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Shards of Eradine
4,1,4,2018.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Infecto
2,1,9,2018.0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2,low_success,Momoiro Closet
3,1,7,2018.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,Super Pillow Fight
3,1,2,2018.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,ZombieHunt
2,3,10,2018.0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,2,low_success,Sounds of Verity
1,3,7,2018.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,high_success,Sakura Sadist
2,4,3,2018.0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,3,high_success,Desire
1,1,6,2018.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Divided: Soul Theft
3,1,6,2018.0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,low_success,GLAD VALAKAS SIMULATOR
4,1,15,2018.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Anime show 动漫时装秀
3,1,4,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Delirium: Bad Trip Edition
3,1,11,2018.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Desecration of Wings
2,1,7,2018.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,low_success,Containment Initiative: PC Standalone
3,1,4,2018.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Organosphere
2,2,10,2021.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,5,low_success,SOLOS
4,1,8,2018.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,The Woods
3,3,12,2018.0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,low_success,What is love?
1,3,9,2018.0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,low_success,Frequent Flyer: A Long Distance Love Story
3,1,3,2019.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,As We Know It
